DUMMY,DUMMY,DUMMY,1
16,16,18,0.000226836
16,16,19,0.000249809
16,16,20,0.000297291
16,17,17,7.62E-06
16,17,18,0.000188902
16,17,19,0.000204776
16,17,20,0.000237757
16,18,18,0.00016397
16,18,19,0.000177232
16,18,20,0.000204831
16,19,19,0.000149365
16,19,20,0.000934085
16,20,20,0.001708508
16,21,19,0.000215118
16,21,20,0.000913181
